blockiness	SA	letterbox	pillarbox	blockloss	blur	TA	blackout	freezing	exposure_bri	contrast	interlace	noise	slice	flickering	score
0.9514365277777775	89.8993625	0.0	0.00030375	0.0625	4.034624999999999	20.975148309859158	0.0	0.0	130.56944444444446	49.576183888888906	0.005450833333333337	0.5055444444444447	0.9312222222222221	-0.7995273611111111	5

0.9286085714285714	126.04392214285714	0.0	0.0	0.0	3.5879285714285705	17.05795777777778	0.0	0.0	125.96428571428571	64.72352285714287	0.013363928571428577	0.3825178571428572	11.036	-0.7642610714285715	5

0.9384023333333334	126.63407200000003	0.0	0.0	0.0	3.5668	16.989453103448277	0.0	0.0	125.53333333333333	64.73375066666667	0.00907366666666667	0.3627500000000001	10.146866666666664	-0.7793599999999999	5

0.9489887704918035	123.56033344262298	0.0	0.0	0.004098360655737705	3.5309672131147547	13.049683388429754	0.0	0.0	125.87704918032787	66.10502819672129	0.011229754098360653	0.371695081967213	12.810172131147539	-0.7912872950819672	5

0.9743488235294118	103.77905323529409	0.0	0.0	0.014705882352941176	4.48539705882353	40.19047462686568	0.0	0.0	132.38235294117646	62.48658455882352	0.011609264705882347	0.5885073529411764	8.806426470588235	-0.8360567647058825	5

0.816342588235294	93.77089294117647	0.0	0.0	0.023529411764705882	3.014835294117648	2.7215222619047617	0.0	0.0	119.87058823529412	49.2442454117647	0.014911882352941162	0.0038270588235294117	20	-0.7784584705882354	4

0.7861575912408757	65.31997240875913	0.0	0.00031985401459854015	0.0	5.190700729927009	1.5618596323529415	0.0	0.0	122.32846715328468	55.899751386861325	0.010344598540145983	0.372529197080292	5.719051094890516	-0.7772625547445257	4

0.8572773417721522	67.29136721518991	0.0	0.0	0.36075949367088606	4.576822784810127	9.515532179487181	0.0	0.0	137.55696202531647	65.3201612658228	0.002812658227848102	0.06734050632911392	2.9479746835443037	-0.7891613924050632	4

0.9899846153846152	62.698021923076936	0.0	0.0	0.038461538461538464	4.275423076923078	11.4184888	0.0	0.0	116.84615384615384	30.1619626923077	0.0038357692307692307	0.46605769230769223	2.629192307692308	-0.8142361538461539	4

0.9051604210526317	68.90746694736842	0.0	0.021245052631578984	0.21052631578947367	3.8145578947368413	4.947412978723404	0.0	0.0	125.09473684210526	76.54432431578945	0.0059095789473684246	0.01576736842105263	1.2461052631578953	-0.7852704210526318	4

0.8979404909560722	109.91107341085282	0.0	0.0	0.0	3.327271317829456	3.478943471502591	0.0	0.0	125.70025839793281	61.00404015503873	0.016249586563307477	0.3756511627906978	6.434028423772613	-0.7858376744186044	4

0.9384023333333334	126.63407200000003	0.0	0.0	0.0	3.5668	16.989453103448277	0.0	0.0	125.53333333333333	64.73375066666667	0.00907366666666667	0.3627500000000001	10.146866666666664	-0.7793599999999999	4

0.9002922222222223	117.11038642857145	0.0	0.0	0.0	3.820730158730159	1.38576096	0.0	0.0	125.7063492063492	73.5895928571429	0.014025714285714279	0.36949920634920647	7.790634920634921	-0.7703557142857143	4

0.8975706852248391	110.28442952890784	0.0	0.0	0.0	3.3308950749464667	3.379962596566524	0.0	0.0	125.82441113490364	62.481374882227016	0.019105460385438994	0.374698501070664	6.377141327623132	-0.7845611349036402	4

0.9167154796163064	77.37908888489207	0.0	0.0	4.610054952038369	4.083496402877701	3.6162090996398573	0.0	0.0	126.98081534772182	52.89832149880091	0.0070030815347722	0.35800047961630693	263.12924220623495	-0.7804478297362111	3

1.0083187012987016	78.41350779220777	0.0	0.0	3.580704285714285	3.674155844155845	21.16382592105263	0.0	0.0	127.22077922077922	47.22102103896103	0.012256363636363635	0.3167636363636364	62.49650649350648	-0.8117168831168832	3

0.930785692307692	99.7076510769231	0.0	0.0	2.4065938461538465	3.8820307692307696	16.848746249999998	0.0	0.0	125.01538461538462	57.48344030769229	0.014719384615384613	0.45063076923076917	175.5054769230769	-0.8005164615384616	4

0.9191034782608694	88.20013028985504	0.0	0.0	3.854037391304348	3.999144927536233	23.306466911764705	0.0	0.0	125.1304347826087	67.9098820289855	0.020568405797101456	0.3673405797101448	213.90155072463767	-0.8162071014492752	3

1.0846385483870968	90.24342112903228	0.0	0.0	4.5028799999999976	3.888935483870968	18.366197213114752	0.0	0.0	128.09677419354838	53.05474548387096	0.009486451612903225	0.32218709677419355	60.931790322580646	-0.784431935483871	4

1.1153187272727274	86.37106472727274	0.0	0.0	5.620778909090909	4.0836181818181805	21.55265499999999	0.0	0.0	128.56363636363636	59.88813436363635	0.0054536363636363645	0.25671999999999967	70.87792727272726	-0.781352909090909	3

0.8841859493670886	86.16287164556964	0.0	0.0	4.898733417721519	4.177164556962026	23.843013589743585	0.0	0.0	127.9746835443038	61.80172227848101	0.008422911392405062	0.31542531645569616	79.72002531645573	-0.7920036708860759	3

0.9091420192307692	67.3561505769231	0.0	0.0	3.6734202884615366	3.7514423076923062	26.97433582524271	0.0	0.0	127.22115384615384	43.89300615384616	0.012393749999999999	0.3235692307692309	178.6728365384615	-0.7960725961538462	3

0.9124282191780819	93.67640479452051	0.0	0.0	4.785713972602742	4.383342465753424	17.699710138888893	0.0	0.0	128.16438356164383	59.598715205479444	0.007567534246575341	0.3111	212.7106301369863	-0.8012782191780821	3

0.9293997826086959	80.89798760869564	0.0	0.0	6.6017082608695645	4.085543478260869	32.540558666666676	0.0	0.0	127.69565217391305	51.892125217391325	0.008843478260869567	0.35584130434782607	61.734826086956545	-0.792745652173913	3

0.8894341666666666	75.59351208333334	0.0	0.0	6.67708375	4.083333333333333	32.06017304347826	0.0	0.0	128.45833333333334	64.17631250000001	0.011483750000000001	0.326	42.841583333333325	-0.7974054166666665	3

0.9167154796163064	77.37908888489207	0.0	0.0	4.610054952038369	4.083496402877701	3.6162090996398573	0.0	0.0	126.98081534772182	52.89832149880091	0.0070030815347722	0.35800047961630693	263.12924220623495	-0.7804478297362111	3

0.930785692307692	99.7076510769231	0.0	0.0	2.4065938461538465	3.8820307692307696	16.848746249999998	0.0	0.0	125.01538461538462	57.48344030769229	0.014719384615384613	0.45063076923076917	175.5054769230769	-0.8005164615384616	4

1.0846385483870968	90.24342112903228	0.0	0.0	4.5028799999999976	3.888935483870968	18.366197213114752	0.0	0.0	128.09677419354838	53.05474548387096	0.009486451612903225	0.32218709677419355	60.931790322580646	-0.784431935483871	4

0.7781450393700787	73.36012866141733	0.0	0.0	5.08070818897638	3.9101102362204707	7.797572539682537	0.0	0.0	128.21259842519686	46.16611007874017	0.008062204724409447	0.3013559055118109	251.0810236220473	-0.7809614960629921	4

0.7903194736842105	73.00506578947369	0.0	0.0	5.298871578947369	3.635473684210526	13.549655555555553	0.0	0.0	128.05263157894737	44.917717894736846	0.010968947368421052	0.33145263157894744	173.18352631578946	-0.722371052631579	4

1.0571984999999997	78.22907175	0.0	0.0	5.630802874999999	3.9853624999999995	9.983107468354428	0.0	0.0	126.7375	54.255469375000004	0.012787374999999995	0.4141775	208.39232500000008	-0.798114375	4

0.9436019607843137	76.28853352941177	0.0	0.0	5.950980980392156	3.982352941176472	12.8841362	0.0	0.0	128.64705882352942	48.52275588235293	0.00854156862745098	0.3027313725490196	89.01362745098038	-0.8048974509803922	4

0.9415598648648651	75.76440668918919	0.0	0.0	6.872828581081083	3.7051486486486467	14.364381088435369	0.0	0.0	128.3310810810811	54.110624189189195	0.0071194594594594625	0.29337027027027035	39.87277027027026	-0.7987100675675675	4

0.9714858762886599	81.55280546391751	0.0	0.0	5.2544179381443366	3.756000000000001	11.3587528125	0.0	0.0	128.77319587628867	62.2097937113402	0.004279896907216497	0.30647835051546396	339.65702061855677	-0.796526907216495	4

0.9295567889908258	64.33695683486238	0.0	0.0	0.3623853211009174	3.8690825688073383	6.3182232718894	0.0	0.0	136.1559633027523	46.73448981651372	0.0010774311926605516	0.5101325688073395	2.6375963302752288	-0.7973369724770644	4

0.8529263333333333	44.375632666666675	0.0	5.216666666666666e-05	1.2083333333333333	4.2451	22.483386271186436	0.0	0.0	117.43333333333334	44.67121799999999	0.004661500000000002	0.43789000000000006	2.9569833333333335	-0.8277391666666667	4

0.9247673076923077	62.47705807692307	0.0	0.0	2.605769230769231	4.130038461538462	14.09586921568627	0.0	0.0	121.40384615384616	52.95172423076922	0.0048988461538461555	0.4844557692307693	3.8766153846153846	-0.7797363461538461	4

0.9046306315789477	57.500762877193	0.0	0.0	1.575438596491228	5.2972912280701765	12.528888169014087	0.0	0.0	124.26315789473684	58.342526807017556	0.002626701754385966	0.3842056140350879	3.1106210526315805	-0.7911548771929824	4

0.9695054838709682	68.9451473655914	0.0	0.0	1.153225806451613	5.035370967741936	11.100990162162157	0.0	0.0	120.98924731182795	54.1989496774193	0.002794301075268819	1.3027768817204297	1.7206827956989243	-0.7923636021505376	4

0.9391518552036203	70.01127185520365	0.0	0.0	1.260180995475113	3.8434208144796385	15.851593181818192	0.0	0.0	119.85972850678733	51.78440737556562	0.0036009502262443413	0.6321669683257916	7.164262443438909	-0.8011616742081444	4

0.9566358333333334	67.25523416666664	0.0	0.0	0.2222222222222222	3.7799999999999994	7.681629142857142	0.0	0.0	136.97222222222223	50.084332499999995	0.0015275000000000002	0.5366638888888888	1.8336388888888888	-0.8176119444444445	4

0.8799485046728972	46.93133364485982	0.0	5.8504672897196264e-05	0.9205607476635514	4.259140186915887	20.234524999999994	0.0	0.0	119.39252336448598	46.25399317757009	0.004278224299065422	0.4443205607476635	3.0917289719626173	-0.813181401869159	4

0.9285976595744684	62.364898723404245	0.0	0.0	1.5673758865248226	6.282801418439717	21.527173928571425	0.0	0.0	122.75886524822695	62.453005602836875	0.0013439716312056748	0.48786312056737574	1.9981276595744673	-0.796747659574468	4

0.9265863101604283	65.29820502673797	0.0	0.0	1.2593582887700534	4.014491978609625	17.325550000000003	0.0	0.0	121.58823529411765	54.473419625668434	0.003040534759358289	0.4451080213903743	7.9617754010695165	-0.7917286096256686	4

0.8921366666666666	85.93466488095237	0.0	0.1445199999999997	2.250000119047618	4.506035714285714	10.191015542168673	0.0	0.0	127.73809523809524	57.57575702380954	0.004238452380952381	0.29631666666666684	1.4823333333333333	-0.8132411904761906	1

0.9104763934426228	67.40866868852459	0.0	0.13352049180327857	4.465456557377049	4.51144262295082	7.372449333333331	0.0	0.0	130.55737704918033	62.26063967213117	0.002415901639344263	0.3426721311475409	2.1551639344262297	-0.7876904918032788	1

0.9294789090909091	58.58320818181819	0.0	0.13416654545454523	5.885714181818184	4.9544545454545466	14.532528148148142	0.0	0.0	133.3090909090909	54.03545054545455	0.001711818181818182	0.38212727272727287	1.2148727272727275	-0.8245276363636365	1

0.9736596874999999	53.343211406249985	0.0	0.1335251562499999	2.6858262500000003	4.202390625000001	4.441704603174604	0.0	0.0	132.375	49.6326321875	0.0019379687499999996	0.33162187500000007	2.56309375	-0.7812039062499999	1

0.8898888524590167	49.20436065573772	0.0	0.13649409836065554	0.47306786885245905	3.853049180327869	2.652115333333334	0.0	0.0	108.62295081967213	32.680648852459015	0.0016454098360655736	0.3158967213114753	3.5264918032786894	-0.7953686885245902	1

0.8968941237113403	45.87326309278351	0.0	0.13770371134020598	2.551178350515464	4.201443298969074	8.138789583333333	0.0	0.0	135.0	41.27950999999997	0.0020525773195876284	0.2372185567010313	4.65480412371134	-0.7819340206185567	1

0.9262176785714284	48.809573928571425	0.0	0.13647857142857125	1.2538264285714285	4.415357142857143	8.120560000000001	0.0	0.0	135.0	52.031686785714285	0.00165	0.23895357142857127	2.344553571428571	-0.7833744642857143	1

0.9784523728813558	62.57204898305085	0.0	0.13794067796610168	1.7015742372881355	4.923559322033897	7.935800517241379	0.0	0.0	134.88135593220338	56.29423423728814	0.005228305084745762	0.3397864406779661	3.055966101694916	-0.7804608474576271	1

0.9557610843373494	51.065355060240975	0.0	0.1374622891566264	1.2938901204819278	4.727614457831325	12.191810121951217	0.0	0.0	127.43373493975903	45.66383927710843	0.0011140963855421687	0.33573493975903584	3.3456506024096373	-0.8045980722891567	1

0.9814701639344267	66.51266196721313	0.0	0.1332988524590165	0.8758785245901638	4.889868852459016	7.1601421666666685	0.0	0.0	119.39344262295081	48.5168213114754	0.0010778688524590162	0.339188524590164	1.7744098360655742	-0.7907539344262295	1

1.0000635789473682	64.98521884210527	0.0	0.13726999999999992	1.8338350526315785	4.874136842105265	10.445114148936172	0.0	0.0	134.2	53.38337589473684	0.0009561052631578953	0.3790768421052631	1.1969473684210528	-0.8099237894736842	1

0.9644133333333333	42.13965888888889	0.0	0.13693493827160483	0.7888002469135803	5.476012345679011	8.560108500000002	0.0	0.0	134.9506172839506	64.64199000000002	0.0012298765432098766	0.34613703703703713	1.2931111111111115	-0.7875592592592592	1

0.9793003846153847	68.58067673076921	0.0	0.1358798076923077	1.2287090384615382	5.428711538461538	4.07398705882353	0.0	0.0	130.26923076923077	55.06505884615384	0.0012592307692307692	0.33750576923076925	1.3820192307692305	-0.8050659615384617	1

3.5774648148148143	53.70754185185185	0.0	0.18877320987654306	1.1904754320987654	5.125444444444445	17.461495999999997	0.0	0.0	124.45679012345678	48.966563456790134	0.0008435802469135804	0.3529160493827158	1.5369629629629638	-0.798981111111111	1

1.1413235185185213	21.593121481481504	0.7839532716049377	0.9347555555555551	0.7347888888888875	4.394833333333324	2.8179700621118005	0.0	0.6790123456790124	88.0	15.30568567901234	4.5864197530864204e-05	0.3464000000000008	1.105123456790126	-0.8626487654320988	1

0.8843921428571425	43.39037792857142	0.0	0.0	36.71938757142857	8.665385714285717	17.65391848920863	0.0	0.0	128.05714285714285	34.142563785714295	0.4788519285714286	0.2884178571428569	2.5998357142857142	-0.7952152142857142	2

0.9227268452380952	28.200445297619062	0.0	0.0	6.215348809523808	5.231363095238098	7.091405329341317	0.0	0.0	103.98214285714286	28.884045059523796	0.06896488095238092	0.296399999999999	1.9741964285714306	-0.8152572023809525	2

0.9966282692307693	61.80389903846154	0.0	0.0	3.497939615384616	3.86325	10.273743921568625	0.0	0.0	121.63461538461539	30.02685884615385	0.041752884615384615	0.29640000000000016	1.296769230769231	-0.7929426923076923	2

1.0309041346153849	69.75883125000001	0.0	0.0	9.557692500000003	3.6628365384615384	3.9544951456310677	0.0	0.0	122.76923076923077	31.564489134615375	0.016461538461538465	2.268313461538458	1.4218557692307694	-0.8008629807692308	2

0.9844976984126987	35.58480257936507	0.0	0.0	6.046485476190473	10.50014682539683	5.392971394422315	0.0	0.0	123.23412698412699	56.14697146825396	0.1397663095238096	0.5113869047619051	4.476595238095238	-0.8016505158730158	2

1.0197120967741937	73.1893373387097	0.0	0.0	6.510368951612905	3.693516129032257	5.637460650406504	0.0	0.0	121.14516129032258	34.79823241935484	0.023298548387096774	0.28999999999999937	1.3893709677419372	-0.797095	2

0.8891427631578951	30.953352105263182	0.0	0.0	9.320018947368414	5.5437280701754394	8.895396123348018	0.0	0.0	107.06140350877193	27.017351754385963	0.14891828947368418	0.295383333333334	1.843263157894736	-0.8017969736842108	2

0.9666654726368161	114.96476671641783	0.0	3.104477611940299e-05	0.26990044776119404	3.822810945273628	11.264383599999997	0.0	0.0	91.22388059701493	34.44796706467665	0.028587462686567165	0.2894781094527363	2.604641791044777	-0.7894299502487563	2

0.8962288073394491	35.324345275229355	0.0	4.770642201834862e-06	5.953473027522939	5.425857798165136	7.659478294930874	0.0	0.0	104.5045871559633	27.353710412844034	0.08051591743119266	0.28731284403669777	1.7096467889908251	-0.805387981651376	2

0.938675023041475	87.24364540706603	0.0	0.0	0.3864823348694327	4.212470046082948	4.0566802153846195	0.0	0.0	124.14285714285714	58.10554090629796	0.0031540092165898586	0.07176129032258063	85.42048694316426	-0.7973838863287254	2

0.9640775776397508	82.82229745341617	0.0	0.0	2.0006211180124227	4.607975155279502	21.472460875	0.0	0.0	124.16770186335404	54.0867691304348	0.000708571428571429	0.3543813664596275	74.824198757764	-0.8216800621118011	3

0.9528368627450983	91.40534926470586	0.0	0.0	1.4259803921568626	5.105235294117645	19.939296600985227	0.0	0.0	124.07352941176471	64.09114431372556	0.002387843137254902	0.3790500000000002	79.38789215686273	-0.8223478431372551	2

0.795793230769231	97.86617507692307	0.0	0.0	0.1323076923076923	4.333461538461539	33.4470403125	0.0	0.0	123.36923076923077	56.611315230769215	0.0023059999999999995	1.6496476923076924	108.0911538461538	-0.8125715384615385	2

0.9225143956043959	100.34980527472528	0.0	0.0	0.02527472527472527	3.5095714285714283	26.389542666666664	0.0	0.0	123.72527472527473	47.02136384615383	0.001948241758241757	3.9564516483516505	66.88656043956044	-0.8014029670329672	3

0.8858861842105267	80.12927434210526	0.0	0.0	0.20131578947368414	4.173723684210525	32.61254973333333	0.0	0.0	123.82894736842105	42.98804855263156	0.0019277631578947373	0.847657894736842	106.27381578947367	-0.7988701315789474	2

0.9341127722772277	63.99551534653467	0.0	0.0	0.051485148514851496	4.863158415841584	22.603643900000012	0.0	0.0	124.01980198019803	53.95285415841584	0.0006448514851485148	0.39014158415841577	46.400792079207946	-0.8175651485148516	2

0.9241531428571429	96.66021271428572	0.0	0.0	0.021428571428571432	3.88702142857143	14.833678273381288	0.0	0.0	124.2	48.641361357142856	0.001328928571428571	1.0499578571428574	138.68762857142855	-0.8266326428571428	2

0.9640775776397508	82.82229745341617	0.0	0.0	2.0006211180124227	4.607975155279502	21.472460875	0.0	0.0	124.16770186335404	54.0867691304348	0.000708571428571429	0.3543813664596275	74.824198757764	-0.8216800621118011	3

0.9709269811320755	73.84661377358492	0.0	0.0	2.5566037735849063	5.288207547169812	3.2025044230769235	0.0	0.0	124.35849056603773	52.52341924528301	0.0004071698113207547	0.3365641509433962	44.15579245283019	-0.7749445283018866	3

0.9811001923076925	66.1301051923077	0.0	0.0	0.10576923076923077	5.343942307692307	4.3169088235294115	0.0	0.0	124.21153846153847	51.96363788461538	0.00017615384615384617	0.4582403846153846	74.99821153846155	-0.8071636538461539	3

0.9225143956043959	100.34980527472528	0.0	0.0	0.02527472527472527	3.5095714285714283	26.389542666666664	0.0	0.0	123.72527472527473	47.02136384615383	0.001948241758241757	3.9564516483516505	66.88656043956044	-0.8014029670329672	3

0.9612609523809522	51.98878428571429	0.0	0.0	0.3357142857142857	5.044047619047619	5.969001463414634	0.0	0.0	124.0	52.756817142857145	0.0016135714285714278	0.29960000000000014	68.99623809523808	-0.7946430952380953	3

0.9338584905660375	55.41631735849059	0.0	0.0	0.03773584905660377	4.604528301886792	3.0056563461538457	0.0	0.0	124.0	46.62503113207546	0.00015301886792452833	0.3011754716981133	98.28798113207547	-0.7762599999999998	3

0.9223250000000001	53.308354833333325	0.0	0.0	0.26499999999999985	6.344683333333333	2.0799193220338985	0.0	0.0	124.01666666666667	58.27515683333333	0.00017616666666666662	0.3216316666666667	39.97218333333333	-0.7635176666666667	3

0.8350522857142858	75.76632014285713	0.0	0.0	2.171428571428571	3.8257428571428576	2.819687971014493	0.0	0.0	124.37142857142857	58.69919814285712	0.0011681428571428576	0.2694257142857143	105.56559999999998	-0.7992434285714285	3

0.9608413846153844	57.05056753846153	0.0	0.0	0.07384615384615385	4.750646153846157	14.403676093749999	0.0	0.0	124.0	59.9574789230769	0.0003015384615384616	0.38639230769230776	28.961800000000004	-0.8100429230769232	3

0.9493300000000001	52.71439053571429	0.0	0.0	0.33392857142857135	5.2036428571428575	13.054673783783786	0.0	0.0	124.02678571428571	60.93457812499998	0.00048499999999999975	0.3616258928571428	61.96240178571427	-0.8057648214285714	3

0.9624272307692305	85.90797196153846	0.0	0.0	0.46153846153846145	4.430719230769232	13.140795675675676	0.0	0.0	124.13076923076923	67.15513703846156	0.0007198846153846146	0.08723	127.49186923076917	-0.7949908076923078	3

0.9035300000000003	49.620026808510644	0.0	0.0	0.05106382978723404	3.889106382978723	3.110773913043478	0.0	0.0	124.0	61.3776744680851	0.001574468085106383	0.282459574468085	46.88504255319148	-0.819493404255319	3

0.9167356578947367	54.60295144736842	0.0	0.0	2.7842105263157895	5.060684210526316	1.658782933333333	0.0	0.0	124.47368421052632	51.736332236842124	0.00026342105263157885	0.33168026315789484	11.83965789473684	-0.7920780263157895	3

0.9730894805194806	56.29623779220777	0.0	0.0	0.14025974025974025	3.6466883116883113	3.3925505263157905	0.0	0.0	124.0	51.896692077922054	0.0005636363636363645	0.07179350649350649	79.03824675324675	-0.7957025974025974	3

0.9378658108108108	52.55824837837839	0.0	0.0	0.07837837837837838	5.436945945945946	9.771328630136987	0.0	0.0	124.0	70.89188675675679	0.0005385135135135134	0.32253378378378394	50.112054054054035	-0.774446081081081	3

0.9598782474226808	79.78472525773195	0.0	0.0	0.02164948453608248	3.6907216494845367	9.969397708333336	0.0	0.0	124.0721649484536	58.92024247422681	0.000504536082474227	0.1479969072164948	99.9556288659794	-0.8067218556701031	3

0.8027301219512193	48.72108670731707	0.0	0.0	0.49024390243902444	5.82308536585366	24.684378641975307	0.0	0.0	124.0	51.267006219512204	0.0006489024390243903	0.3460682926829268	65.58435365853659	-0.8019000000000001	3

0.9738440340165728	126.25857083733095	0.0	0.0	0.23026602703881377	2.854784997819452	6.005246090750441	0.0	0.0	120.06018316615787	62.69514111208034	0.016418460532054122	0.3426081116441349	19.897780636720455	-0.7868644003488884	2

0.8766245365853658	33.2517043902439	0.0	3.5560975609756093e-05	1.3357136097560978	7.6018195121951235	7.548870980392158	0.0	0.0	127.46341463414635	39.64171229268293	0.000528975609756098	0.29552878048780495	3.2242975609756086	-0.7960002439024392	2

0.8352704411764704	32.79216	0.0	0.0	2.877101764705883	6.882500000000001	18.058675223880602	0.0	0.0	128.19117647058823	43.5966905882353	0.0003161764705882352	0.3282073529411763	2.6439117647058823	-0.7713876470588235	2

0.6949244578313253	31.046266385542168	0.0	0.0	2.782271686746989	8.027337349397591	12.690244146341461	0.0	0.0	134.9156626506024	55.109734698795165	0.00017578313253012047	0.3066325301204819	11.114843373493972	-0.7617337349397593	2

0.8018788666666672	45.89876886666665	0.0	0.0	3.3935722	5.7659466666666646	30.314033892617466	0.0	0.0	141.14	44.797945133333315	0.0010294666666666686	0.3217866666666668	2.0229866666666663	-0.8252641333333334	2

0.8453488235294118	36.77629882352941	0.0	0.0	4.457984705882352	9.690764705882353	36.0595	0.0	0.0	137.76470588235293	48.59745588235294	0.0002176470588235294	0.3372	1.4665882352941173	-0.7495305882352942	2

0.896148785046729	43.43861766355139	0.0	0.0	5.325768037383178	6.587336448598128	25.819820188679238	0.0	0.0	137.69158878504672	53.96937140186915	0.00029551401869158894	0.4401327102803738	2.039205607476636	-0.8271293457943925	2

0.8713996858638742	43.721966335078534	0.0	0.0	2.9455867015706816	4.866753926701569	11.884868368421047	0.0	0.0	135.5497382198953	67.09321612565445	0.000253979057591623	0.3213685863874343	1.258356020942409	-0.7856615183246071	2

0.8617497959183673	33.93121986394556	0.0	0.00017006802721088437	2.3675902040816323	9.29534013605442	18.26821726027397	0.0	0.0	120.59183673469387	53.72493340136054	0.00015537414965986396	0.3002394557823131	1.825945578231292	-0.8125429931972787	2

0.9368030414746541	62.114338663594445	0.0	0.0	2.8898948387096772	5.472124423963131	7.9613409722222235	0.0	0.0	125.38248847926268	35.466248202764994	0.0016761290322580649	0.3821447004608297	3.9282995391705096	-0.7993589861751152	2

0.911791896551724	33.44351522988506	0.0	0.0	1.8407223563218393	6.585913793103443	16.463520231213852	0.0	0.0	134.32183908045977	43.56648379310344	0.0009041954022988534	0.3126931034482759	2.6051091954022985	-0.8031187931034482	2

0.9449755882352936	72.50542338235296	0.0	0.0	0.9926475000000001	4.065147058823529	6.874569552238805	0.0	0.0	120.25	35.24038441176471	0.0019620588235294114	0.3019367647058824	1.9225735294117645	-0.7731367647058824	2

0.9170685106382981	8.735951063829788	0.25701340425531916	0.25715872340425533	0.8297872340425532	4.693319148936168	6.9589588172043	0.2553191489361702	0.0	102.37234042553192	14.73265159574468	0.0010225531914893615	0.2508776595744681	1.7834574468085111	-0.8379273404255321	5

0.9988276785714285	67.97409125	0.0	0.0	1.6613516071428571	5.259410714285714	24.14314236363637	0.0	0.0	127.73214285714286	39.56040875	0.005768214285714287	0.5206857142857142	4.697714285714285	-0.8389755357142857	5

0.9939450000000001	62.73778208333334	0.0	0.0	2.5595233333333334	6.512249999999999	24.80144347826087	0.0	0.0	136.16666666666666	37.79907	0.003097083333333333	0.27139583333333334	18.609624999999994	-0.7929579166666666	5

0.9970528846153847	54.343628846153834	0.0	0.0	3.4114013461538453	7.033192307692305	17.60610588235294	0.0	0.0	124.46153846153847	63.75652269230771	0.004422499999999999	0.35625576923076935	4.9424230769230775	-0.8089832692307692	5

0.9765861904761908	71.69204023809526	0.0	0.0	2.911564523809523	4.846595238095238	26.335008780487808	0.0	0.0	127.95238095238095	54.329314047619036	0.0031147619047619045	0.48937619047619063	3.9665714285714295	-0.8148238095238095	5

0.978797142857143	106.72606607142858	0.0	0.0	0.2551028571428572	2.7354642857142863	21.781847407407408	0.0	0.0	116.46428571428571	38.238552500000004	0.009048214285714284	1.3707214285714284	5.793928571428572	-0.802465	5

0.9930984374999999	65.27881312499999	0.0	0.0	0.5491065625	3.0600625	17.259349032258065	0.0	0.0	111.65625	42.82850906249999	0.0019981250000000003	1.25380625	2.1711875000000003	-0.8265056249999999	5

